15,12,12,12, 6,12,12,15
14, 6, 6, 6, 6, 6, 6,14
13,11,11,12, 6,11,11,13
13, 0, 6,12, 6,11, 0,13
 0,14, 5,15,14,13,13, 0
                         24, 9, 8
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 9, 0, 0, 9, 9, 0
 0, 9, 8, 9, 0, 0, 0, 0
 0, 0, 9, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 8, 0, 0
 0, 9, 0, 0, 8, 1, 8, 0
 0, 9, 8, 0, 0, 8, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
                         25,10, 4
 3, 3, 3, 3, 3, 4, 4, 4
 4, 3, 3, 3, 3, 5, 1, 3
 4, 4, 3, 1, 1, 9, 9, 3
 4, 4, 5, 9, 5, 3, 3, 3
 4, 1, 8, 4, 3, 1, 4, 3
 4, 1, 3, 3, 3, 9, 1, 3
 4, 9, 4, 4, 4, 4, 5, 3
 3, 3, 3, 4, 3, 3, 3, 3
                         26, 7, 7
 2, 0, 2, 0, 2, 0, 2, 0
14,14,14,14,14,14,14,14
14,14,14,14,14,14,14,14
13,13,14,13,14,14,14,14
15,14,14,14,14,14,15,14
14,14,14,14,14,14,14,14
13,13,13,13,13,13,13,13
12, 0,12, 0,12, 0,12, 0
                         27, 7, 7
 2, 0, 2, 0, 2, 0, 2, 0
14,14,14,14,14,14,14,13
14,14,14,14,14,14,14,13
14,14,14,13,14,14,14,13
15,14,14,14,14,14,14,13
14,14,14,14,14,14,14,13
13,13,13,13,13,13,13,13
12, 0,12, 0,12, 0,12, 0
                         28,15, 1
 3, 8, 8, 3, 3, 2, 2, 3
 8, 7,15, 8, 4, 3, 3, 3
 8,15,15, 8, 4,11,11, 3
 3, 8, 8,13, 4, 7,14, 3
 4, 3, 3, 3, 3,15,13, 3
 4,14, 4, 1, 3,15,13, 3
 4, 3, 3, 3, 3,13,13, 3
 3, 3, 3, 3, 3, 3, 3, 3
                         29,15, 1
 7, 7, 7, 7, 7, 7, 7,13
 7,14,14,14,14,14,14,13
 7,14, 5, 3, 3,14,14,13
 7,14, 3, 4, 4,13,14,13
 7,14, 3, 4, 4,13,14,13
 7,14,14,13,13,14,14,13
 7,14,14,14,14,14,14,13
13,13,13,13,13,13,13,13
                         30,15, 1
 7, 7, 7, 7, 7, 7, 7,13
 7,14,14,14,14,14,14,13
 7,14, 1, 9, 9,14,14,13
 7,14, 9, 8, 8,13,14,13
 7,14, 9, 8, 8,13,14,13
 7,14,14,13,13,14,14,13
 7,14,14,14,14,14,14,13
13,13,13,13,13,13,13,13
                         31,15, 1
 7, 7, 7, 7, 7, 7, 7,13
 7,14,14,14,14,14,14,13
 7,14,12,11,11,14,14,13
 7,14,11, 6, 6,13,14,13
 7,14,11, 6, 6,13,14,13
 7,14,14,13,13,14,14,13
 7,14,14,14,14,14,14,13
13,13,13,13,13,13,13,13
                         32,15, 1
 7, 7, 7, 7, 7, 7, 7,13
 7, 0, 2, 2, 0, 2, 2,13
 7, 2, 2, 0, 2, 2, 0,13
 7, 2, 0, 2, 2, 0, 2,13
 7, 0, 2, 2, 0, 2, 2,13
 7, 2, 2, 0, 2, 2, 0,13
 7, 2, 0, 2, 2, 0, 2,13
13,13,13,13,13,13,13,13
                         33,15, 1
 3, 3, 3, 3,11, 3, 3, 3
 4, 8,13, 7,11,13,13, 3
 4, 8,13, 7,11,13, 3, 3
 4, 3,13, 3,11,13,13, 3
 4, 3, 3, 3, 3, 3, 3, 3
 4, 5, 2, 8, 2, 2, 5, 3
 3, 3,13,13,13,13, 3, 3
 3, 3, 3, 3, 3, 3, 3, 3
                         34,15, 1
 4, 4, 4, 4, 4, 4, 4, 3
 4, 4, 4, 4, 5, 4,13, 3
 4, 3,11,11,11,11,13, 3
 5, 7,12,12,12,12, 6,13
 4, 3, 6, 6, 6, 6, 6,13
 7,13,11,11,11,11,11,13
 4, 3,13,13,13,13,13,13
 3, 3, 3, 3, 3, 3, 3, 3
                         35,15, 1
 3, 3, 6, 8, 2, 6, 3, 3
 3,13,11, 9,12,11,13,13
 3, 3, 3, 3, 3, 3, 3, 3
 5, 5, 2, 8, 2, 2, 5, 3
 3, 3,13,13,13,13, 3, 3
 3, 3, 8, 6, 2, 8, 3, 3
 3,13, 9,11,12, 9,13,13
 3, 3, 3, 3, 3, 3, 3, 3
                         36,15, 1
 3, 3, 3, 5, 3, 3, 3, 3
 3,13, 3, 7, 3, 3,13, 3
 6,11, 3, 6,13, 6,11, 3
 8, 9, 3, 8,13, 8, 9, 3
 2,12, 3, 2,13, 2,12, 3
 6,11, 3, 6,13, 6,11, 3
 3,13, 3, 7, 3, 3,13, 3
 3,13, 3, 3, 3, 3,13, 3
                         37,15, 1
 3, 3, 2, 8, 2, 2, 3, 3
 3,13,12, 9,12,12,13,13
 3, 3, 3, 3, 3, 3, 3, 3
 5, 5, 2, 8, 2, 2, 5, 3
 3, 3,13,13,13,13, 3, 3
 3, 3, 2, 8, 2, 2, 3, 3
 3,13,12, 9,12,12,13,13
 3, 3, 3, 3, 3, 3, 3, 3
                         38, 7, 7
 2,14,14,13,15,14,13,12
 0,14,14,13,14,14,13, 0
 2,14,14,14,14,14,13,12
 0,14,14,13,14,14,13, 0
 2,14,14,14,14,14,13,12
 0,14,14,14,14,14,13, 0
 2,14,14,14,15,14,13,12
 0,14,14,14,14,14,13, 0
                         39, 7, 7
 2,14,14,14,15,14,13,12
 0,14,14,14,14,14,13, 0
 2,14,14,14,14,14,13,12
 0,14,14,13,14,14,13, 0
 2,14,14,14,14,14,13,12
 0,14,14,14,14,14,13, 0
 2,14,14,14,14,14,13,12
 0,13,13,13,13,13,13, 0
                         40, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
 0, 0, 0, 0, 0, 0, 0, 0
                        -13, 4,11
14,13, 0, 0, 0, 0, 0,14
 5, 7,15, 6, 6, 6, 6, 5
 7, 7, 0, 0, 1, 1,12, 7
15,15, 0, 0, 1, 1, 6,14
14,14, 1, 1, 1, 1,11,14
14,13, 1, 1, 1, 1,11,14
13,13,13,11,11,11,11,13
13,13, 0, 0, 0, 0, 0,13
                        -14, 4,11
14, 5, 7,15,14,14,13,13
13, 7, 7,15,14,13,13,13
 0,15, 0, 0, 1, 1,13, 0
 0, 6, 0, 0, 1, 1,11, 0
 0, 6, 1, 1, 1, 1,11, 0
 0, 6, 1, 1, 1, 1,11, 0
 0, 6,12, 6,11,11,11, 0
14, 5, 7,14,14,14,13,13
                        -15, 4,11
13, 0, 0, 0, 0, 0,14,14
 7, 6, 6, 6, 6, 7, 5, 5
 7,12, 0, 0, 1, 1, 5, 5
14, 6, 0, 0, 1, 1,15,15
14,11, 1, 1, 1, 1,14,14
13,11, 1, 1, 1, 1,14,14
13,11,11,11,11,13,13,13
13, 0, 0, 0, 0, 0,13,13
                        -16, 4,11
13, 7, 7,14,14,13,13,13
 0, 6,12, 6,11,11,11, 0
 0, 6, 0, 0, 1, 1,11, 0
 0, 6, 0, 0, 1, 1,11, 0
 0, 6, 1, 1, 1, 1,11, 0
 0, 7, 1, 1, 1, 1,13, 0
14, 5, 5,15,14,14,13,13
14, 5, 5,15,14,14,13,13
                        -40, 7, 7
13,13,13,13,13,13,13,13
13, 0, 0, 0, 0, 0, 0,13
13, 0, 0, 0, 0, 0, 0,13
13, 0, 0,13,13, 0, 0,13
13, 0, 0,13,13, 0, 0,13
13, 0, 0, 0, 0, 0, 0,13
13, 0, 0, 0, 0, 0, 0,13
13,13,13,13,13,13,13,13
                          0,-1,-1
----------------------------------------------------End Of Data
(Any comment above the dashed line up here makes the file bad!)
DO NOT CHANGE BOTH TEXTSTRINGS OR ADD OR REMOVE NUMBERS OR ADD EMPTY LINES:
(Numbers might be changed, but not the amount and layout of numbers!
 SPACEs and TABs are the only formatting characters allowed.)

This is a universal Supaplex small picture file for all programs to
integrate 8*8 Supaplex elements on screen. 
Every feature, including VGA palette and standard 16 color support is
available here as text.

(The first version SUPAMINI.DAT did not support negative (cheat-) sprite
numbers and also no out-of-order sequence of sprites.)

This is the second version SUPASHOW.DAT, supporting standard + cheat sprites
both at the same time.  Actually very little has changed: see ! in column 1
in the definition part below for changed and enhanced parts.
(SUPAMINI.DAT is still compatible with this definition and can be used too.)


Individual adaptations can be made, as long as the structure is not changed!

Presented by Herman Perk, Berlin, Germany, 1996,1997

This file reads as follows, (WITHOUT EMPTY LINES!) with all decimal numbers:

            -------  START OF FILE FORMAT DEFINITION  -------

-----------------------------------------------------------------------------
*>One line with the exact text (without leading or trailing spaces):
RGBXT Palette
-----------------------------------------------------------------------------
*>16 lines of 5 numbers each. These lines are color entries, from 0 to 15:

  3 numbers of enhanced RGB palette colors. These 3 RGB numbers are
            the intensity levels for Red, Green and Blue, to be used in
            the 256 color VGA modes.  These make the Supaplex palette colors.
  1 number  of best standard color. This 'best standard color' can be
            taken in 16 color EGA/VGA mode in stead of the RGB numbers.
  1 number  of nearest enhanced standard color.  This value is meant for
            accompanying text etc., using a lookup table method for getting
            the standard 16 colors with the 256 color Supaplex palette.
  This last number can never match all colors, but all available colors are
  represented.  Dark+light cyan and dark+light magenta cannot be mapped this
  way, but instead are orange and 3 extra shades of grey.
-----------------------------------------------------------------------------
*>One line with the exact text (without leading or trailing spaces):
Supaplex Sprites
-----------------------------------------------------------------------------
*>Up to 256 groups of 9 lines each.  One group per Supaplex sprite.
  Normally there are only 40 or 41 groups since Supaplex only has 40 standard
  sprites + 1 "undocumented" invisible wall sprite.

  Each group starts with 1 line with 3 numbers, formatted with leading
  spaces for easy recognition:
  - the picture number, counting sequentially from 0 to at least 39, or 40 if
    the invisible wall is to be included.
!   Negative numbers are special cheat mode pictures which overwrite the
!   standard pictures with the same but positive number in the list.
!   These negative pictures MUST be located as last items in this list and are
!   to be ignored if no cheat mode is used.
  - the single pixel color in 16 bit EGA/VGA mode.
  - the single pixel color in Supaplex palette colors.
  The latter 2 numbers are used for creating very small maps of 1 screenpoint
  (pixel) per Supaplex picture (sprite).  When these colors are chosen wisely,
  those levels can be recognized, even in those very small overviews.

  Each group ends with 8 lines of 8 numbers each: the color information
  of each 8*8-pixel sprite.

  Each color information number here refers to the entry in the palette:
  this entry is an index into the RGBXT Palette lines in the top of this file.
  (Remember that those lines count from 0 to 15)
-----------------------------------------------------------------------------
*>If the total number of groups is less than 256, then the data part ends with
! 1 line of 3 numbers, starting with a dummy sprite number, followed by two
! numbers of which at least one is -1 (like in 0,-1,-1) to show data-end.
  256 different sprites are reserved to prevent program crashes in case of
  illegal level files and unnecessary programming overhead.  Those extra
  sprites can be used to define an alternate set of different looking standard
  sprites, or the original sized 16*16 pixel sprites, 4 groups per big sprite.
-----------------------------------------------------------------------------
*>Any line following the last line of numbers is a comment, like this line.
-----------------------------------------------------------------------------

            -------  END OF FILE FORMAT DEFINITION  -------

The enhanced palette colors are taken from Supaplex itself.
The picture information of all pictures are based on Maarten (Elmer) Egmond's
screen shots, and modified to what it is here.


Following: some (maybe) useful information in table form.

Supaplex uses 16 self defined colors, using 4 bits only for each color, and
another 4 bit for the standard 16 color mode.
This information of 4 different palettes can be found in PALETTES.DAT.
The palette for the gamefield is listed here, and used above.


The standard Supaplex palette (column X is the nearest standard color):
(These are used in this file.  The column "Entry" are sprite color numbers.
Columns R, G and B are color intensities for Red, Green and Blue.
Supaplex uses only the 4 most significant bits, which means that in column
Supaplex Hexadecimal we need to think a 0 behind every hex digit to get the
same value but in hex as in the Normalized Decimal column.)

       Normalized    Supaplex
        Decimal     Hexadecimal
Entry  R   G   B      R G B  X
  0     0   0   0     0 0 0  0   black
  1   240 240 240     F F F  F   white
  2   224 224   0     E E 0  E   yellow
  3     0 128  80     0 8 5  2   green       (+ blue)
  4     0 176  96     0 B 6  A   light green (+ blue)
  5   176 176 176     B B B  7   grey B
  6   224  16  16     E 1 1  4   light red   (+ mix)
  7   144 144 144     9 9 9  7   grey 9
  8   112 144 224     7 9 E  9   light blue  (+ mix)
  9    80  80 208     5 5 D  1   blue        (+ mix)
 10   128  64   0     8 4 0  6   brown
 11   176   0   0     B 0 0  4   red
 12   240 144  64     F 9 4  C   orange
 13    96  96  96     6 6 6  8   grey 6
 14   112 112 112     7 7 7  8   grey 7
 15   128 128 128     8 8 8  7   grey 8

The standard color palette in the same representation:
(Only to be used as reference to show what it is all about.
Because of missing bits in the Supaplex Hexadecimal column, here those values
do not exactly match the Normalized Decimal column.)

Entry  R   G   B      R G B  X
  0     0   0   0     0 0 0  0   black
  1     0   0 170     0 0 A  1   blue
  2     0 170   0     0 A 0  2   green
  3     0 170 170     0 A A  3   cyan
  4   170   0   0     A 0 0  4   red
  5   170   0 170     A 0 A  5   magenta
  6   170  85   0     A 5 0  6   brown
  7   170 170 170     A A A  7   white
  8    85  85  85     5 5 5  8   grey
  9    85  85 255     5 5 F  9   light blue
 10    85 255  85     5 F 5  A   light green
 11    85 255 255     5 F F  B   light cyan
 12   255  85  85     F 5 5  C   light red
 13   255  85 255     F 5 F  D   light magenta
 14   255 255  85     F F 5  E   yellow
 15   255 255 255     F F F  F   bright white



Single dot standard colors and codes from LEVELS.DAT:
(the Pictures are only for quick visual reference)

   DECIMAL COLOR PICTURE HEX DESCRIPTION
 color( 0) = 0     " "   00  space
 color( 1) = 8     "o"   01  zonk
 color( 2) = 2     "°"   02  base
 color( 3) = 1     ""   03  Murphy
 color( 4) = 11    "&"   04  infotron
 color( 5) = 7     "²"   05  small RAM chip
 color( 6) = 15    "Û"   06  hardware (square, standard pyramid shape)
 color( 7) = 13    "E"   07  exit
 color( 8) = 6     "B"   08  brown/orange utility disk
 color( 9) = 4     ">"   09  port 1 left to right
 color(10) = 4     ""   0A  port 1 up to down
 color(11) = 4     "<"   0B  port 1 right to left
 color(12) = 4     ""   0C  port 1 down to up
 color(13) = 4     ">"   0D  port 2 left to right (property changing)
 color(14) = 4     ""   0E  port 2 up to down    (property changing)
 color(15) = 4     "<"   0F  port 2 right to left (property changing)
 color(16) = 4     ""   10  port 2 down to up    (property changing)
 color(17) = 5     "{"   11  snik snak
 color(18) = 14    "Y"   12  yellow utility disk
 color(19) = 3     "ð"   13  terminal
 color(20) = 12    "R"   14  red utility disk
 color(21) = 4     "|"   15  vertical port
 color(22) = 4     "-"   16  horizontal port
 color(23) = 4     "+"   17  horizontal + vertical port
 color(24) = 9     "*"   18  electron
 color(25) = 10    "±"   19  bug
 color(26) = 7     "²"   1A  horizontal RAM chip, left (pin 1)
 color(27) = 7     "²"   1B  horizontal RAM chip, right
 color(28) = 15    "Û"   1C  hardware (radial blue circular cap + col.shapes)
 color(29) = 15    "Û"   1D  hardware (green signal lamp)
 color(30) = 15    "Û"   1E  hardware (blue signal lamp)
 color(31) = 15    "Û"   1F  hardware (red signal lamp)
 color(32) = 15    "Û"   20  hardware (yellow/black diagonal stripes)
 color(33) = 15    "Û"   21  hardware (yellow resistor + blue + red shapes)
 color(34) = 15    "Û"   22  hardware (horizontal red capacitor + smd shape)
 color(35) = 15    "Û"   23  hardware (red + yellow + blue horiz. resistors)
 color(36) = 15    "Û"   24  hardware (3 red vertical resistors)
 color(37) = 15    "Û"   25  hardware (3 yellow horizontal resistors)
 color(38) = 7     "²"   26  vertical RAM chip, top (pin 1)
 color(39) = 7     "²"   27  vertical RAM chip, bottom
 color(40) = 7     "#"   28  invisible wall hardware ...

